year,team,player_name,birth_date,player_id,match_status,value_date,value
2018,Colombia,Juan Fernando Quintero,1993-01-18,,no_birthdate_name_match,,
2018,Colombia,José Izquierdo,1992-07-07,,no_birthdate_name_match,,
2018,Colombia,José Fernando Cuadrado,1985-06-01,,no_birthdate_name_match,,
2018,Colombia,Davinson Sánchez,1996-06-12,341429,matched,2018-05-27,40000000.0
2018,Japan,Eiji Kawashima,1983-03-20,,no_birthdate_name_match,,
2018,Japan,Naomichi Ueda,1994-10-24,188915,matched,2018-01-04,1100000.0
2018,Japan,Gen Shoji,1992-12-11,164277,matched,2018-01-04,1700000.0
2018,Japan,Keisuke Honda,1986-06-13,66521,matched,2018-04-09,4000000.0
2018,Japan,Yūto Nagatomo,1986-09-12,79522,matched,2018-05-28,3500000.0
2018,Japan,Wataru Endō,1993-02-09,146310,matched,2018-01-04,1450000.0
2018,Japan,Gaku Shibasaki,1992-05-28,129693,matched,2018-05-29,1800000.0
2018,Japan,Genki Haraguchi,1991-05-09,79377,matched,2017-12-27,1750000.0
2018,Japan,Shinji Okazaki,1986-04-16,79642,matched,2018-05-27,6000000.0
2018,Japan,Shinji Kagawa,1989-03-17,81785,matched,2018-06-04,13000000.0
2018,Japan,Takashi Usami,1992-05-06,111881,matched,2018-01-21,800000.0
2018,Japan,Masaaki Higashiguchi,1986-05-12,113712,matched,2018-01-04,1250000.0
2018,Japan,Yoshinori Muto,1992-07-15,230541,matched,2018-06-04,6000000.0
2018,Japan,Takashi Inui,1988-06-02,98249,matched,2018-05-29,5000000.0
2018,Japan,Yuya Osako,1990-05-18,108650,matched,2018-06-04,4500000.0
2018,Japan,Hotaru Yamaguchi,1990-10-06,118492,matched,2018-01-04,1500000.0
2018,Japan,Makoto Hasebe,1984-01-18,39259,matched,2018-06-04,1000000.0
2018,Japan,Ryota Oshima,1993-01-23,164264,matched,2018-01-04,1150000.0
2018,Japan,Hiroki Sakai,1990-04-12,83002,matched,2018-06-03,6000000.0
2018,Japan,Tomoaki Makino,1987-05-11,106064,matched,2018-01-04,1650000.0
2018,Japan,Gōtoku Sakai,1991-03-14,103310,matched,2018-06-04,1500000.0
2018,Japan,Maya Yoshida,1988-08-24,81789,matched,2018-05-27,7000000.0
2018,Japan,Kosuke Nakamura,1995-02-27,165794,matched,2018-01-04,1500000.0
2018,Poland,Wojciech Szczęsny,1990-04-18,44058,matched,2018-06-06,20000000.0
2018,Poland,Michał Pazdan,1987-09-21,54512,matched,2018-06-07,2000000.0
2018,Poland,Artur Jędrzejczyk,1987-11-04,42401,matched,2018-06-07,1500000.0
2018,Poland,Thiago Cionek,1986-04-21,79510,matched,2018-06-06,800000.0
2018,Poland,Jan Bednarek,1996-04-12,243028,matched,2018-05-27,5000000.0
2018,Poland,Jacek Góralski,1992-09-21,199297,matched,2018-02-08,2500000.0
2018,Poland,Arkadiusz Milik,1994-02-28,191891,matched,2018-06-06,20000000.0
2018,Poland,Karol Linetty,1995-02-02,225873,matched,2018-06-06,15000000.0
2018,Poland,Robert Lewandowski,1988-08-21,38253,matched,2018-06-04,90000000.0
2018,Poland,Grzegorz Krychowiak,1990-01-29,45184,matched,2018-05-27,18000000.0
2018,Poland,Kamil Grosicki,1988-06-08,37920,matched,2018-02-26,7000000.0
2018,Poland,Bartosz Białkowski,1987-07-06,24496,matched,2018-06-05,750000.0
2018,Poland,Maciej Rybus,1989-08-19,59597,matched,2018-06-05,3200000.0
2018,Poland,Łukasz Teodorczyk,1991-06-03,157849,matched,2018-06-02,7500000.0
2018,Poland,Kamil Glik,1988-02-03,46552,matched,2018-06-03,18000000.0
2018,Poland,Jakub Błaszczykowski,1985-12-14,,no_birthdate_name_match,,
2018,Poland,Sławomir Peszko,1985-02-19,,no_birthdate_name_match,,
2018,Poland,Bartosz Bereszyński,1992-07-12,144143,matched,2018-06-06,12000000.0
2018,Poland,Piotr Zieliński,1994-05-20,181136,matched,2018-06-06,32000000.0
2018,Poland,Łukasz Piszczek,1985-06-03,25727,matched,2018-06-04,4000000.0
2018,Poland,Rafał Kurzawa,1993-01-29,191895,matched,2018-06-07,2000000.0
2018,Poland,Łukasz Fabiański,1985-04-18,,no_birthdate_name_match,,
2018,Poland,Dawid Kownacki,1997-03-14,208167,matched,2018-06-06,7000000.0
2018,Senegal,Abdoulaye Diallo,1992-03-30,126681,matched,2018-06-03,1000000.0
2018,Senegal,Adama Mbengue,1993-12-01,230066,matched,2018-06-03,3000000.0
2018,Senegal,Kalidou Koulibaly,1991-06-20,93128,matched,2018-06-06,60000000.0
2018,Senegal,Kara Mbodji,1989-11-22,,no_birthdate_name_match,,
2018,Senegal,Idrissa Gueye,1989-09-26,126665,matched,2018-05-27,20000000.0
2018,Senegal,Salif Sané,1990-08-25,126534,matched,2018-06-04,18000000.0
2018,Senegal,Moussa Sow,1986-01-19,,no_birthdate_name_match,,
2018,Senegal,Cheikhou Kouyaté,1989-12-21,66934,matched,2018-05-27,12000000.0
2018,Senegal,Mame Biram Diouf,1987-12-16,62049,matched,2018-05-27,7000000.0
2018,Senegal,Sadio Mané,1992-04-10,200512,matched,2018-05-27,70000000.0
2018,Senegal,Cheikh N'Doye,1986-03-29,,no_birthdate_name_match,,
2018,Senegal,Youssouf Sabaly,1993-03-05,135492,matched,2018-06-03,7000000.0
2018,Senegal,Alfred N'Diaye,1990-03-06,,no_birthdate_name_match,,
2018,Senegal,Moussa Konaté,1993-04-03,192774,matched,2018-06-03,6000000.0
2018,Senegal,Diafra Sakho,1989-12-24,,no_birthdate_name_match,,
2018,Senegal,Khadim N'Diaye,1985-04-05,,no_birthdate_name_match,,
2018,Senegal,Badou Ndiaye,1990-10-27,211325,matched,2018-05-27,15000000.0
2018,Senegal,Ismaïla Sarr,1998-02-25,410225,matched,2018-06-03,14000000.0
2018,Senegal,M'Baye Niang,1994-12-19,,no_birthdate_name_match,,
2018,Senegal,Keita Baldé,1995-03-08,238752,matched,2018-06-03,30000000.0
2018,Senegal,Lamine Gassama,1989-10-20,60539,matched,2018-05-28,1250000.0
2018,Senegal,Moussa Wagué,1998-10-04,,no_birthdate_name_match,,
2018,Senegal,Alfred Gomis,1993-09-05,163568,matched,2018-06-06,3000000.0
2022,Ecuador,Hernán Galíndez,1987-03-30,,no_birthdate_name_match,,
2022,Ecuador,Félix Torres,1997-01-11,468174,matched,2022-10-30,6000000.0
2022,Ecuador,Piero Hincapié,2002-01-09,659813,matched,2022-11-08,22000000.0
2022,Ecuador,Robert Arboleda,1991-10-22,139867,matched,2022-11-13,2000000.0
2022,Ecuador,José Cifuentes,1999-03-12,450211,matched,2022-11-07,12000000.0
2022,Ecuador,Willian Pacho,2001-10-16,661171,matched,2022-11-03,3500000.0
2022,Ecuador,Pervis Estupiñán,1998-01-21,349599,matched,2022-11-02,20000000.0
2022,Ecuador,Carlos Gruezo,1995-04-19,189475,matched,2022-11-08,4000000.0
2022,Ecuador,Ayrton Preciado,1994-07-17,212310,matched,2022-10-30,2500000.0
2022,Ecuador,Romario Ibarra,1994-09-24,,no_birthdate_name_match,,
2022,Ecuador,Michael Estrada,1996-04-07,265481,matched,2022-10-30,3000000.0
2022,Ecuador,Moisés Ramírez,2000-09-09,,no_birthdate_name_match,,
2022,Ecuador,Enner Valencia,1989-11-04,139503,matched,2022-10-26,3000000.0
2022,Ecuador,Xavier Arreaga,1994-09-28,323854,matched,2022-11-07,2000000.0
2022,Ecuador,Ángel Mena,1988-01-21,123609,matched,2022-10-30,1500000.0
2022,Ecuador,Jeremy Sarmiento,2002-06-16,568005,matched,2022-11-02,3000000.0
2022,Ecuador,Ángelo Preciado,1998-02-18,450241,matched,2022-11-03,3200000.0
2022,Ecuador,Diego Palacios,1999-07-12,425567,matched,2022-11-07,4000000.0
2022,Ecuador,Gonzalo Plata,2000-11-01,592735,matched,2022-11-06,5000000.0
2022,Ecuador,Sebas Méndez,1997-04-26,,no_birthdate_name_match,,
2022,Ecuador,Alan Franco,1998-08-21,400960,matched,2022-10-25,2500000.0
2022,Ecuador,Alexander Domínguez,1987-06-05,,no_birthdate_name_match,,
2022,Ecuador,Moisés Caicedo,2001-11-02,687626,matched,2022-11-02,38000000.0
2022,Ecuador,Djorkaeff Reasco,1999-01-18,,no_birthdate_name_match,,
2022,Ecuador,Jackson Porozo,2000-08-04,491616,matched,2022-11-01,3000000.0
2022,Ecuador,Kevin Rodríguez,2000-03-04,684159,matched,2022-11-14,300000.0
2022,Netherlands,Remko Pasveer,1983-11-08,25520,matched,2022-11-10,250000.0
2022,Netherlands,Jurriën Timber,2001-06-17,420243,matched,2022-11-10,45000000.0
2022,Netherlands,Matthijs de Ligt,1999-08-12,326031,matched,2022-11-08,70000000.0
2022,Netherlands,Virgil van Dijk,1991-07-08,139208,matched,2022-11-02,50000000.0
2022,Netherlands,Nathan Aké,1995-02-18,177476,matched,2022-11-02,30000000.0
2022,Netherlands,Stefan de Vrij,1992-02-05,111196,matched,2022-11-10,15000000.0
2022,Netherlands,Steven Bergwijn,1997-10-08,284165,matched,2022-11-10,27000000.0
2022,Netherlands,Cody Gakpo,1999-05-07,434675,matched,2022-11-10,45000000.0
2022,Netherlands,Luuk de Jong,1990-08-27,72522,matched,2022-11-10,4000000.0
2022,Netherlands,Memphis Depay,1994-02-13,167850,matched,2022-11-06,20000000.0
2022,Netherlands,Steven Berghuis,1991-12-19,129554,matched,2022-11-10,14000000.0
2022,Netherlands,Noa Lang,1999-06-17,339332,matched,2022-11-03,15000000.0
2022,Netherlands,Justin Bijlow,1998-01-22,315121,matched,2022-11-10,13000000.0
2022,Netherlands,Davy Klaassen,1993-02-21,182932,matched,2022-11-10,12000000.0
2022,Netherlands,Marten de Roon,1991-03-29,133179,matched,2022-11-10,12000000.0
2022,Netherlands,Tyrell Malacia,1999-08-17,339340,matched,2022-11-02,22000000.0
2022,Netherlands,Daley Blind,1990-03-09,12282,matched,2022-11-10,6000000.0
2022,Netherlands,Vincent Janssen,1994-06-15,207015,matched,2022-11-03,6000000.0
2022,Netherlands,Wout Weghorst,1992-08-07,228645,matched,2022-10-26,14000000.0
2022,Netherlands,Teun Koopmeiners,1998-02-28,360518,matched,2022-11-10,30000000.0
2022,Netherlands,Frenkie de Jong,1997-05-12,326330,matched,2022-11-06,50000000.0
2022,Netherlands,Denzel Dumfries,1996-04-18,321528,matched,2022-11-10,28000000.0
2022,Netherlands,Andries Noppert,1994-04-07,276853,matched,2022-11-10,2000000.0
2022,Netherlands,Kenneth Taylor,2002-05-16,470394,matched,2022-11-10,14000000.0
2022,Netherlands,Xavi Simons,2003-04-21,566931,matched,2022-11-10,18000000.0
2022,Netherlands,Jeremie Frimpong,2000-12-10,484547,matched,2022-11-08,25000000.0
2022,Qatar,Saad Al-Sheeb,1990-02-19,143539,matched,2022-11-09,200000.0
2022,Qatar,Pedro Miguel,1990-08-06,228727,matched,2022-11-09,325000.0
2022,Qatar,Abdelkarim Hassan,1993-08-28,,no_birthdate_name_match,,
2022,Qatar,Mohammed Waad,1999-09-18,481935,matched,2022-11-09,400000.0
2022,Qatar,Tarek Salman,1997-12-05,311730,matched,2022-11-09,400000.0
2022,Qatar,Abdulaziz Hatem,1990-01-01,,no_birthdate_name_match,,
2022,Qatar,Ahmed Alaaeldin,1993-01-31,187987,matched,2022-11-05,600000.0
2022,Qatar,Ali Assadalla,1993-01-19,,no_birthdate_name_match,,
2022,Qatar,Mohammed Muntari,1993-12-20,,no_birthdate_name_match,,
2022,Qatar,Hassan Al-Haydos,1990-12-11,,no_birthdate_name_match,,
2022,Qatar,Akram Afif,1996-11-18,336646,matched,2022-11-09,4000000.0
2022,Qatar,Karim Boudiaf,1990-09-16,,no_birthdate_name_match,,
2022,Qatar,Musab Kheder,1993-01-01,,no_birthdate_name_match,,
2022,Qatar,Homam Ahmed,1999-08-25,,no_birthdate_name_match,,
2022,Qatar,Bassam Al-Rawi,1997-12-16,,no_birthdate_name_match,,
2022,Qatar,Boualem Khoukhi,1990-07-09,222669,matched,2022-11-09,400000.0
2022,Qatar,Ismaeel Mohammad,1990-04-05,,no_birthdate_name_match,,
2022,Qatar,Khalid Muneer,1998-02-24,,no_birthdate_name_match,,
2022,Qatar,Almoez Ali,1996-08-19,,no_birthdate_name_match,,
2022,Qatar,Salem Al-Hajri,1996-04-10,375745,matched,2022-11-09,250000.0
2022,Qatar,Yousef Hassan,1996-05-24,462353,matched,2022-11-09,150000.0
2022,Qatar,Meshaal Barsham,1998-02-14,560423,matched,2022-11-09,450000.0
2022,Qatar,Assim Madibo,1996-10-22,,no_birthdate_name_match,,
2022,Qatar,Naif Al-Hadhrami,2001-07-18,,no_birthdate_name_match,,
2022,Qatar,Jassem Gaber,2002-02-20,735813,matched,2022-11-09,175000.0
2022,Qatar,Mostafa Meshaal,2001-03-28,,no_birthdate_name_match,,
2022,Senegal,Seny Dieng,1994-11-23,250870,matched,2022-10-26,1500000.0
2022,Senegal,Formose Mendy,2001-01-02,649023,matched,2022-10-27,2500000.0
2022,Senegal,Kalidou Koulibaly,1991-06-20,93128,matched,2022-11-02,35000000.0
2022,Senegal,Pape Abou Cissé,1995-09-14,364234,matched,2022-11-06,6000000.0
2022,Senegal,Idrissa Gueye,1989-09-26,126665,matched,2022-11-02,8000000.0
2022,Senegal,Nampalys Mendy,1992-06-23,111051,matched,2022-11-02,3500000.0
2022,Senegal,Nicolas Jackson,2001-06-20,776890,matched,2022-11-06,15000000.0
2022,Senegal,Cheikhou Kouyaté,1989-12-21,66934,matched,2022-11-02,3000000.0
2022,Senegal,Boulaye Dia,1996-11-16,626913,matched,2022-11-10,12000000.0
2022,Senegal,Moussa N'Diaye,2002-06-18,,no_birthdate_name_match,,
2022,Senegal,Pathé Ciss,1994-03-16,525578,matched,2022-11-06,4000000.0
2022,Senegal,Fodé Ballo-Touré,1997-01-03,296422,matched,2022-11-10,3500000.0
2022,Senegal,Iliman Ndiaye,2000-03-06,623570,matched,2022-10-26,3500000.0
2022,Senegal,Ismail Jakobs,1999-08-17,375137,matched,2022-11-01,7000000.0
2022,Senegal,Krépin Diatta,1999-02-25,490426,matched,2022-11-01,13000000.0
2022,Senegal,Édouard Mendy,1992-03-01,442531,matched,2022-11-02,25000000.0
2022,Senegal,Pape Matar Sarr,2002-09-14,568693,matched,2022-11-02,15000000.0
2022,Senegal,Ismaïla Sarr,1998-02-25,410225,matched,2022-10-26,22000000.0
2022,Senegal,Famara Diédhiou,1992-12-15,237125,matched,2022-10-26,3000000.0
2022,Senegal,Bamba Dieng,2000-03-23,822458,matched,2022-11-01,8000000.0
2022,Senegal,Youssouf Sabaly,1993-03-05,135492,matched,2022-11-06,4000000.0
2022,Senegal,Abdou Diallo,1996-05-04,229005,matched,2022-11-08,15000000.0
2022,Senegal,Alfred Gomis,1993-09-05,163568,matched,2022-11-01,3000000.0
2022,Senegal,Moustapha Name,1995-05-05,586262,matched,2022-11-13,2000000.0
2022,Senegal,Mamadou Loum,1996-12-30,364237,matched,2022-10-26,3500000.0
2022,Senegal,Pape Gueye,1999-01-24,485963,matched,2022-11-01,10000000.0
2022,England,Jordan Pickford,1994-03-07,130164,matched,2022-11-02,28000000.0
2022,England,Kyle Walker,1990-05-28,95424,matched,2022-11-02,15000000.0
2022,England,Luke Shaw,1995-07-12,183288,matched,2022-11-02,28000000.0
2022,England,Declan Rice,1999-01-14,357662,matched,2022-11-02,80000000.0
2022,England,John Stones,1994-05-28,186590,matched,2022-11-02,30000000.0
2022,England,Harry Maguire,1993-03-05,177907,matched,2022-11-02,30000000.0
2022,England,Jack Grealish,1995-09-10,203460,matched,2022-11-02,70000000.0
2022,England,Jordan Henderson,1990-06-17,61651,matched,2022-11-02,15000000.0
2022,England,Harry Kane,1993-07-28,132098,matched,2022-11-02,90000000.0
2022,England,Raheem Sterling,1994-12-08,134425,matched,2022-11-02,70000000.0
2022,England,Marcus Rashford,1997-10-31,258923,matched,2022-11-02,55000000.0
2022,England,Kieran Trippier,1990-09-19,95810,matched,2022-11-02,13000000.0
2022,England,Nick Pope,1992-04-19,192080,matched,2022-11-02,18000000.0
2022,England,Kalvin Phillips,1995-12-02,351749,matched,2022-11-02,45000000.0
2022,England,Eric Dier,1994-01-15,175722,matched,2022-11-02,30000000.0
2022,England,Conor Coady,1993-02-25,128901,matched,2022-11-02,18000000.0
2022,England,Bukayo Saka,2001-09-05,433177,matched,2022-11-02,90000000.0
2022,England,Trent Alexander-Arnold,1998-10-07,314353,matched,2022-11-02,70000000.0
2022,England,Mason Mount,1999-01-10,346483,matched,2022-11-02,75000000.0
2022,England,Phil Foden,2000-05-28,406635,matched,2022-11-02,110000000.0
2022,England,Ben White,1997-10-08,335721,matched,2022-11-02,45000000.0
2022,England,Jude Bellingham,2003-06-29,581678,matched,2022-11-08,100000000.0
2022,England,Aaron Ramsdale,1998-05-14,427568,matched,2022-11-02,30000000.0
2022,England,Callum Wilson,1992-02-27,123682,matched,2022-11-02,18000000.0
2022,England,James Maddison,1996-11-23,294057,matched,2022-11-02,55000000.0
2022,England,Conor Gallagher,2000-02-06,488362,matched,2022-11-02,32000000.0
2022,Iran,Alireza Beiranvand,1992-09-21,229081,matched,2022-11-08,1000000.0
2022,Iran,Sadegh Moharrami,1996-03-01,294778,matched,2022-11-07,2000000.0
2022,Iran,Ehsan Hajsafi,1990-02-25,77547,matched,2022-11-06,800000.0
2022,Iran,Shojae Khalilzadeh,1989-05-14,,no_birthdate_name_match,,
2022,Iran,Milad Mohammadi,1993-09-29,333355,matched,2022-11-06,2000000.0
2022,Iran,Saeid Ezatolahi,1996-10-01,,no_birthdate_name_match,,
2022,Iran,Alireza Jahanbakhsh,1993-08-11,213268,matched,2022-11-10,3000000.0
2022,Iran,Morteza Pouraliganji,1992-04-19,,no_birthdate_name_match,,
2022,Iran,Mehdi Taremi,1992-07-18,307058,matched,2022-10-31,20000000.0
2022,Iran,Karim Ansarifard,1990-04-03,,no_birthdate_name_match,,
2022,Iran,Vahid Amiri,1988-04-02,,no_birthdate_name_match,,
2022,Iran,Payam Niazmand,1995-04-06,343044,matched,2022-11-08,500000.0
2022,Iran,Hossein Kanaanizadegan,1994-03-23,,no_birthdate_name_match,,
2022,Iran,Saman Ghoddos,1993-09-06,204294,matched,2022-11-02,2200000.0
2022,Iran,Rouzbeh Cheshmi,1993-07-24,,no_birthdate_name_match,,
2022,Iran,Mehdi Torabi,1994-09-10,283833,matched,2022-11-08,800000.0
2022,Iran,Ali Gholizadeh,1996-03-10,,no_birthdate_name_match,,
2022,Iran,Ali Karimi,1994-02-11,,no_birthdate_name_match,,
2022,Iran,Majid Hosseini,1996-06-20,,no_birthdate_name_match,,
2022,Iran,Sardar Azmoun,1995-01-01,180337,matched,2022-11-08,12000000.0
2022,Iran,Ahmad Nourollahi,1993-02-01,,no_birthdate_name_match,,
2022,Iran,Amir Abedzadeh,1993-04-26,218431,matched,2022-11-13,1500000.0
2022,Iran,Ramin Rezaeian,1990-03-21,,no_birthdate_name_match,,
2022,Iran,Hossein Hosseini,1992-06-30,,no_birthdate_name_match,,
2022,Iran,Abolfazl Jalali,1998-06-26,,no_birthdate_name_match,,
2022,United States,Matt Turner,1994-06-24,425306,matched,2022-11-02,5000000.0
2022,United States,Sergiño Dest,2000-11-03,361104,matched,2022-11-10,16000000.0
2022,United States,Walker Zimmerman,1993-05-19,245337,matched,2022-11-07,3500000.0
2022,United States,Tyler Adams,1999-02-14,332705,matched,2022-11-02,17000000.0
2022,United States,Antonee Robinson,1997-08-08,349701,matched,2022-11-02,10000000.0
2022,United States,Yunus Musah,2002-11-29,503991,matched,2022-11-06,20000000.0
2022,United States,Giovanni Reyna,2002-11-13,504215,matched,2022-11-08,35000000.0
2022,United States,Weston McKennie,1998-08-28,332697,matched,2022-11-10,21000000.0
2022,United States,Jesús Ferreira,2000-12-24,474249,matched,2022-11-07,8000000.0
2022,United States,Christian Pulisic,1998-09-18,315779,matched,2022-11-02,38000000.0
2022,United States,Brenden Aaronson,2000-10-22,393323,matched,2022-11-02,30000000.0
2022,United States,Ethan Horvath,1995-06-09,242284,matched,2022-10-26,1000000.0
2022,United States,Tim Ream,1987-10-05,145466,matched,2022-11-02,1000000.0
2022,United States,Luca de la Torre,1998-05-23,315762,matched,2022-11-06,2000000.0
2022,United States,Aaron Long,1992-10-12,271072,matched,2022-11-07,3000000.0
2022,United States,Jordan Morris,1994-10-26,337807,matched,2022-11-07,4500000.0
2022,United States,Cristian Roldan,1995-06-03,354792,matched,2022-11-07,6000000.0
2022,United States,Shaq Moore,1996-11-02,336168,matched,2022-11-07,1000000.0
2022,United States,Haji Wright,1998-03-27,315291,matched,2022-10-26,3400000.0
2022,United States,Cameron Carter-Vickers,1997-12-31,341049,matched,2022-11-13,9500000.0
2022,United States,Timothy Weah,2000-02-22,370846,matched,2022-11-01,12000000.0
2022,United States,DeAndre Yedlin,1993-07-09,255916,matched,2022-11-07,2000000.0
2022,United States,Kellyn Acosta,1995-07-24,189895,matched,2022-11-07,3000000.0
2022,United States,Josh Sargent,2000-02-20,393325,matched,2022-10-26,12000000.0
2022,United States,Sean Johnson,1989-05-31,126630,matched,2022-11-07,1500000.0
2022,United States,Joe Scally,2002-12-31,504153,matched,2022-11-08,12000000.0
2022,Wales,Wayne Hennessey,1987-01-24,45494,matched,2022-11-02,500000.0
2022,Wales,Chris Gunter,1989-07-21,43853,matched,2022-11-13,300000.0
2022,Wales,Neco Williams,2001-04-13,503680,matched,2022-11-02,18000000.0
2022,Wales,Ben Davies,1993-04-24,192765,matched,2022-11-02,20000000.0
2022,Wales,Chris Mepham,1997-11-05,480987,matched,2022-11-02,6000000.0
2022,Wales,Joe Rodon,1997-10-22,297212,matched,2022-11-01,9000000.0
2022,Wales,Joe Allen,1990-03-14,51452,matched,2022-10-26,1000000.0
2022,Wales,Harry Wilson,1997-03-22,279455,matched,2022-11-02,17000000.0
2022,Wales,Brennan Johnson,2001-05-23,470607,matched,2022-11-02,20000000.0
2022,Wales,Aaron Ramsey,1990-12-26,50057,matched,2022-11-01,3000000.0
2022,Wales,Gareth Bale,1989-07-16,39381,matched,2022-11-07,2000000.0
2022,Wales,Danny Ward,1993-06-22,203026,matched,2022-11-02,8000000.0
2022,Wales,Kieffer Moore,1992-08-08,275590,matched,2022-11-02,4000000.0
2022,Wales,Connor Roberts,1995-09-23,214666,matched,2022-10-26,6000000.0
2022,Wales,Ethan Ampadu,2000-09-14,392771,matched,2022-11-10,9000000.0
2022,Wales,Joe Morrell,1997-01-03,293507,matched,2022-11-13,500000.0
2022,Wales,Tom Lockyer,1994-12-03,207742,matched,2022-10-26,2000000.0
2022,Wales,Jonny Williams,1993-10-09,170322,matched,2022-11-13,400000.0
2022,Wales,Mark Harris,1998-12-29,344012,matched,2022-10-26,1000000.0
2022,Wales,Daniel James,1997-11-10,319301,matched,2022-11-02,16000000.0
2022,Wales,Adam Davies,1992-07-17,121254,matched,2022-10-26,500000.0
2022,Wales,Sorba Thomas,1999-01-25,475416,matched,2022-10-26,5000000.0
2022,Wales,Dylan Levitt,2000-11-17,496652,matched,2022-11-13,850000.0
2022,Wales,Ben Cabango,2000-05-30,496659,matched,2022-10-26,8000000.0
2022,Wales,Rubin Colwill,2002-04-27,626474,matched,2022-10-26,1500000.0
2022,Wales,Matthew Smith,1999-11-22,,no_birthdate_name_match,,
2022,Argentina,Franco Armani,1986-10-16,,no_birthdate_name_match,,
2022,Argentina,Juan Foyth,1998-01-12,480763,matched,2022-11-06,25000000.0
2022,Argentina,Nicolás Tagliafico,1992-08-31,131225,matched,2022-11-01,9000000.0
2022,Argentina,Gonzalo Montiel,1997-01-01,402733,matched,2022-11-06,12000000.0
2022,Argentina,Leandro Paredes,1994-06-29,166237,matched,2022-11-10,15000000.0
2022,Argentina,Germán Pezzella,1991-06-27,113133,matched,2022-11-06,5000000.0
2022,Argentina,Rodrigo De Paul,1994-05-24,255901,matched,2022-11-06,35000000.0
2022,Argentina,Marcos Acuña,1991-10-28,60410,matched,2022-11-06,14000000.0
2022,Argentina,Julián Alvarez,2000-01-31,576024,matched,2022-11-02,32000000.0
2022,Argentina,Lionel Messi,1987-06-24,28003,matched,2022-11-01,50000000.0
2022,Argentina,Ángel Di María,1988-02-14,45320,matched,2022-11-10,10000000.0
2022,Argentina,Gerónimo Rulli,1992-05-20,229604,matched,2022-11-06,10000000.0
2022,Argentina,Cristian Romero,1998-04-27,355915,matched,2022-11-02,55000000.0
2022,Argentina,Exequiel Palacios,1998-10-05,401578,matched,2022-11-08,15000000.0
2022,Argentina,Ángel Correa,1995-03-09,266807,matched,2022-11-06,40000000.0
2022,Argentina,Thiago Almada,2001-04-26,576028,matched,2022-11-07,15000000.0
2022,Argentina,Papu Gómez,1988-02-15,20005,matched,2022-11-06,4000000.0
2022,Argentina,Guido Rodríguez,1994-04-12,342385,matched,2022-11-06,28000000.0
2022,Argentina,Nicolás Otamendi,1988-02-12,54781,matched,2022-10-31,3000000.0
2022,Argentina,Alexis Mac Allister,1998-12-24,534033,matched,2022-11-02,32000000.0
2022,Argentina,Paulo Dybala,1993-11-15,206050,matched,2022-11-10,30000000.0
2022,Argentina,Lautaro Martínez,1997-08-22,406625,matched,2022-11-10,75000000.0
2022,Argentina,Emiliano Martínez,1992-09-02,111873,matched,2022-11-02,25000000.0
2022,Argentina,Enzo Fernández,2001-01-17,648195,matched,2022-10-31,35000000.0
2022,Argentina,Lisandro Martínez,1998-01-18,480762,matched,2022-11-02,50000000.0
2022,Argentina,Nahuel Molina,1998-04-06,424042,matched,2022-11-06,18000000.0
2022,Mexico,Alfredo Talavera,1982-09-18,50965,matched,2022-10-30,800000.0
2022,Mexico,Néstor Araujo,1991-08-29,64134,matched,2022-10-30,3000000.0
2022,Mexico,César Montes,1997-02-24,387687,matched,2022-10-30,7000000.0
2022,Mexico,Edson Álvarez,1997-10-24,401356,matched,2022-11-10,35000000.0
2022,Mexico,Johan Vásquez,1998-10-22,532937,matched,2022-11-10,3600000.0
2022,Mexico,Gerardo Arteaga,1998-09-07,469718,matched,2022-11-03,5000000.0
2022,Mexico,Luis Romo,1995-06-05,532938,matched,2022-10-30,6500000.0
2022,Mexico,Carlos Rodríguez,1997-01-03,534620,matched,2022-10-30,8000000.0
2022,Mexico,Raúl Jiménez,1991-05-05,206040,matched,2022-11-02,12000000.0
2022,Mexico,Alexis Vega,1997-11-25,424689,matched,2022-10-30,8000000.0
2022,Mexico,Rogelio Funes Mori,1991-03-05,135082,matched,2022-10-30,3500000.0
2022,Mexico,Rodolfo Cota,1987-07-03,71401,matched,2022-10-30,1200000.0
2022,Mexico,Guillermo Ochoa,1985-07-13,29559,matched,2022-10-30,1200000.0
2022,Mexico,Érick Gutiérrez,1995-06-15,298796,matched,2022-11-10,7000000.0
2022,Mexico,Héctor Moreno,1988-01-17,51046,matched,2022-10-30,1500000.0
2022,Mexico,Héctor Herrera,1990-04-19,122043,matched,2022-11-07,2800000.0
2022,Mexico,Orbelín Pineda,1996-03-24,334042,matched,2022-11-06,4000000.0
2022,Mexico,Andrés Guardado,1986-09-28,20506,matched,2022-11-06,1500000.0
2022,Mexico,Jorge Sánchez,1997-12-10,356044,matched,2022-11-10,6000000.0
2022,Mexico,Henry Martín,1992-11-18,286339,matched,2022-10-30,6000000.0
2022,Mexico,Uriel Antuna,1997-08-21,355998,matched,2022-10-30,4000000.0
2022,Mexico,Hirving Lozano,1995-07-30,316889,matched,2022-11-10,28000000.0
2022,Mexico,Jesús Gallardo,1994-08-15,344854,matched,2022-10-30,3000000.0
2022,Mexico,Luis Chávez,1996-01-15,331059,matched,2022-10-30,6500000.0
2022,Mexico,Roberto Alvarado,1998-09-07,353583,matched,2022-10-30,5000000.0
2022,Mexico,Kevin Álvarez,1999-01-15,,no_birthdate_name_match,,
